#x,y,arrival_port_calc,speed,remains_millis,count
109,43,ISKENDERUN,18,233730000,2
109,43,GIBRALTAR,12,278160000,2
109,43,GIBRALTAR,10,338665000,24
109,43,GENOVA,15,114400000,12
109,43,GENOVA,14,115284000,5
109,43,BARCELONA,11,183668276,29
109,43,BARCELONA,10,191610000,4
108,43,PORT SAID,18,230730000,6
108,43,MARSAXLOKK,13,38134286,7
108,43,ISKENDERUN,18,234747273,11
108,43,GIBRALTAR,12,280795714,14
108,43,GIBRALTAR,11,334680000,7
108,43,GIBRALTAR,10,336120000,17
108,43,GENOVA,15,113048571,7
108,43,GENOVA,14,112630000,6
108,43,GEMLIK,10,341648571,7
108,43,BARCELONA,11,187986667,9
108,43,BARCELONA,10,187400000,15
107,43,VALENCIA,17,124440000,4
107,43,PORT SAID,18,232260000,11
107,43,PIRAEUS,15,147865714,7
107,43,MARSAXLOKK,13,43535625,32
107,43,MARSAXLOKK,12,49400000,3
107,43,ISKENDERUN,18,236367692,13
107,43,ISKENDERUN,13,342960000,3
107,43,GIBRALTAR,14,332765455,11
107,43,GIBRALTAR,13,333720000,3
107,43,GIBRALTAR,12,304665000,4
107,43,GIBRALTAR,11,274950000,2
107,43,GIBRALTAR,10,274680000,1
107,43,GIBRALTAR,9,273230000,18
107,43,GEMLIK,10,343672174,23
107,43,BARCELONA,13,155220000,2
107,43,BARCELONA,12,155040000,1
107,43,BARCELONA,10,184520000,21
106,43,VALENCIA,17,123990000,18
106,43,TARRAGONA,16,132000000,1
106,43,PORT SAID,18,233430000,2
106,43,PIRAEUS,14,150868421,19
106,43,PIRAEUS,13,163140000,3
106,43,ISKENDERUN,18,238035000,12
106,43,ISKENDERUN,13,344320000,18
106,43,GIBRALTAR,14,331470000,4
106,43,GIBRALTAR,13,246890000,6
106,43,GIBRALTAR,12,247880000,12
106,43,GIBRALTAR,9,271332000,10
106,43,GENOVA,15,116209412,17
106,43,GEMLIK,10,346722000,20
106,43,GEMLIK,9,348015000,4
106,43,CEUTA,12,270325714,7
106,43,CEUTA,9,317430000,2
106,43,BARCELONA,13,153492000,5
106,43,BARCELONA,12,153032143,28
106,43,BARCELONA,10,182700000,8
106,43,ALEXANDRIA,12,614640000,1
105,43,VALENCIA,20,115620000,1
105,43,VALENCIA,19,112260000,1
105,43,VALENCIA,17,123012857,28
105,43,TARRAGONA,16,130864000,15
105,43,PIRAEUS,14,153660000,18
105,43,PIRAEUS,13,164612727,11
105,43,MARSAXLOKK,16,35682000,10
105,43,ISKENDERUN,18,239540000,6
105,43,ISKENDERUN,17,240190000,6
105,43,ISKENDERUN,13,346687500,16
105,43,ISKENDERUN,11,445620000,1
105,43,ISKENDERUN,10,445880000,3
105,43,GIBRALTAR,16,195330000,4
105,43,GIBRALTAR,15,195460000,9
105,43,GIBRALTAR,14,236140000,3
105,43,GIBRALTAR,13,252158400,25
105,43,GIBRALTAR,12,270000000,2
105,43,GIBRALTAR,11,241860000,2
105,43,GEMLIK,10,349580000,9
105,43,GEMLIK,9,350736923,13
105,43,CEUTA,12,268686667,18
105,43,CEUTA,10,315080000,3
105,43,CEUTA,9,315426667,18
105,43,CEUTA,8,316200000,3
105,43,BARCELONA,13,149280000,1
105,43,BARCELONA,12,150153333,18
105,43,AUGUSTA,13,58740000,3
105,43,AUGUSTA,12,59140000,3
105,43,AUGUSTA,11,59870000,6
105,43,ALEXANDRIA,13,617140000,3
105,43,ALEXANDRIA,12,615753750,16
104,43,VALLETTA,17,31135000,12
104,43,VALENCIA,20,112235000,12
104,43,VALENCIA,19,113826667,9
104,43,VALENCIA,17,121467500,24
104,43,TARRAGONA,16,128916923,13
104,43,TARRAGONA,14,147180000,1
104,43,TARRAGONA,13,146500000,12
104,43,PIRAEUS,15,153840000,8
104,43,PIRAEUS,14,153360000,8
104,43,PIRAEUS,13,166916842,19
104,43,MARSAXLOKK,20,31290000,6
104,43,MARSAXLOKK,17,37440000,2
104,43,MARSAXLOKK,16,36840000,6
104,43,MARSAXLOKK,14,48486316,19
104,43,ISKENDERUN,18,240720000,1
104,43,ISKENDERUN,13,349110000,16
104,43,ISKENDERUN,11,449100000,3
104,43,ISKENDERUN,10,447657000,20
104,43,GIBRALTAR,16,193860000,5
104,43,GIBRALTAR,15,193444615,13
104,43,GIBRALTAR,14,233838462,13
104,43,GIBRALTAR,13,249495000,28
104,43,GIBRALTAR,12,258424615,13
104,43,GIBRALTAR,11,240296471,17
104,43,GIBRALTAR,10,240120000,2
104,43,GEMLIK,10,352560000,1
104,43,GEMLIK,9,352440000,8
104,43,FOS SUR MER,20,98562000,10
104,43,FOS SUR MER,19,99240000,1
104,43,CEUTA,12,266040000,21
104,43,CEUTA,10,311280000,2
104,43,CEUTA,9,311752500,16
104,43,CEUTA,8,312540000,3
104,43,CAGLIARI,12,61792941,17
104,43,BARCELONA,12,148248000,10
104,43,AUGUSTA,12,61860000,2
104,43,AUGUSTA,11,61630588,17
104,43,ALEXANDRIA,13,618300000,6
104,43,ALEXANDRIA,12,618714545,11
104,43,ALEXANDRIA,10,374406000,10
104,43,ALEXANDRIA,9,373860000,1
103,43,VALLETTA,18,33090000,4
103,43,VALLETTA,17,32948571,7
103,43,VALENCIA,20,109920000,9
103,43,VALENCIA,19,113142857,7
103,43,TARRAGONA,13,144469091,11
103,43,PIRAEUS,13,169200000,19
103,43,MARSAXLOKK,20,32640000,9
103,43,MARSAXLOKK,15,42765000,4
103,43,MARSAXLOKK,14,58401600,25
103,43,MARSAXLOKK,11,53517391,23
103,43,ISKENDERUN,13,350880000,11
103,43,ISKENDERUN,11,450320000,12
103,43,ISKENDERUN,10,451722857,7
103,43,GIBRALTAR,16,192060000,4
103,43,GIBRALTAR,15,192240000,2
103,43,GIBRALTAR,14,232380000,6
103,43,GIBRALTAR,13,241010000,6
103,43,GIBRALTAR,12,256980000,13
103,43,GIBRALTAR,11,237820000,6
103,43,FOS SUR MER,20,97290000,6
103,43,CEUTA,12,264277500,8
103,43,CEUTA,10,308850000,2
103,43,CEUTA,9,309255000,4
103,43,CEUTA,8,309480000,2
103,43,CAGLIARI,12,59724000,10
103,43,AUGUSTA,12,64432500,8
103,43,AUGUSTA,11,63420000,7
103,43,ALEXANDRIA,13,620595000,4
103,43,ALEXANDRIA,12,620235000,4
103,43,ALEXANDRIA,10,376935652,23
102,43,VALLETTA,18,34080000,1
102,43,VALLETTA,17,34260000,1
102,43,PIRAEUS,13,170550000,2
102,43,MARSAXLOKK,20,33795000,4
102,43,MARSAXLOKK,14,68213333,9
102,43,MARSAXLOKK,11,56505000,16
102,43,ALEXANDRIA,10,379494000,10
102,43,ALEXANDRIA,9,380160000,2
66,43,GEMLIK,10,474720000,1
64,43,GEMLIK,10,480420000,1
60,43,GIBRALTAR,13,136633333,9
59,43,GIBRALTAR,13,134442000,10
59,43,GEMLIK,9,496800000,1
59,43,GEMLIK,8,496920000,1
58,43,GIBRALTAR,13,131940000,9
57,43,GIBRALTAR,14,129510000,10
57,43,GIBRALTAR,13,130610000,6
56,43,GIBRALTAR,14,128160000,11
56,43,GIBRALTAR,13,127020000,4
55,43,GIBRALTAR,14,120510000,2
55,43,GIBRALTAR,13,126257143,7
55,43,GIBRALTAR,12,125033333,9
55,43,ALEXANDRIA,12,738905000,12
54,43,GIBRALTAR,13,123640000,3
54,43,GIBRALTAR,12,124180000,3
54,43,ALEXANDRIA,12,741004000,15
53,43,GIBRALTAR,12,140505000,8
53,43,CEUTA,9,137520000,1
53,43,ALEXANDRIA,12,743473333,18
53,43,ALEXANDRIA,11,529080000,1
52,43,PIRAEUS,12,294408000,5
52,43,PIRAEUS,11,294720000,2
52,43,ISKENDERUN,13,467580000,2
52,43,ISKENDERUN,12,468000000,1
52,43,GIBRALTAR,16,92880000,4
52,43,GIBRALTAR,15,92520000,2
52,43,GIBRALTAR,13,139580000,3
52,43,GIBRALTAR,12,138960000,7
52,43,CEUTA,9,135224000,15
52,43,ALEXANDRIA,12,746081250,16
51,43,PIRAEUS,12,297138462,13
51,43,PIRAEUS,11,296160000,1
51,43,ISKENDERUN,13,469302000,10
51,43,ISKENDERUN,12,470040000,1
51,43,GIBRALTAR,15,91710000,2
51,43,GIBRALTAR,12,135942857,14
51,43,CEUTA,9,132796000,15
51,43,ALEXANDRIA,12,748551429,14
51,43,ALEXANDRIA,11,749310000,2
50,43,PIRAEUS,12,299265000,8
50,43,PIRAEUS,11,299520000,4
50,43,ISKENDERUN,13,471525000,8
50,43,GIBRALTAR,12,126800000,27
50,43,ALEXANDRIA,12,751110000,6
50,43,ALEXANDRIA,11,751080000,6
49,43,ISKENDERUN,13,474660000,1
49,43,GIBRALTAR,12,120502941,34
49,43,CEUTA,12,119991429,7
49,43,CEUTA,11,121105714,7
49,43,CEUTA,9,126150000,8
49,43,ALEXANDRIA,12,752850000,4
49,43,ALEXANDRIA,11,753300000,1
48,43,GIBRALTAR,16,85620000,1
48,43,GIBRALTAR,13,105646154,13
48,43,GIBRALTAR,12,126657000,20
48,43,CEUTA,12,118177500,16
48,43,CEUTA,9,123840000,2
47,43,GIBRALTAR,16,83010000,2
47,43,GIBRALTAR,13,103800000,28
47,43,CEUTA,12,116050000,12
46,43,GIBRALTAR,14,100848000,5
46,43,GIBRALTAR,13,102210000,24
46,43,CEUTA,13,114180000,3
46,43,CEUTA,12,112680000,1
45,43,GIBRALTAR,13,100032000,15
45,43,CEUTA,12,111480000,1
44,43,GIBRALTAR,13,97676667,18
43,43,GIBRALTAR,13,96390000,2
43,43,GIBRALTAR,10,145600000,9
30,43,LIVORNO,8,300144000,5
30,43,CEUTA,10,84376364,11
29,43,PALMA DE MALLORCA,12,76491429,7
29,43,PALMA DE MALLORCA,11,74605714,7
29,43,CEUTA,10,81696923,13
28,43,VALENCIA,9,80410000,18
28,43,TARRAGONA,13,71213333,9
28,43,PALMA DE MALLORCA,12,78120000,3
28,43,GIBRALTAR,16,54360000,2
28,43,GIBRALTAR,13,61740000,1
28,43,FOS SUR MER,14,130920000,1
28,43,FOS SUR MER,13,131982000,10
28,43,FOS SUR MER,9,174214286,14
28,43,CEUTA,12,67200000,1
28,43,BARCELONA,13,80705000,12
28,43,BARCELONA,10,95800000,3
27,43,VALENCIA,10,83394000,10
27,43,VALENCIA,9,82285714,7
27,43,TARRAGONA,13,72765000,4
27,43,GIBRALTAR,16,53310000,2
27,43,GIBRALTAR,13,60690000,2
27,43,FOS SUR MER,13,133860000,2
27,43,FOS SUR MER,10,177060000,9
27,43,FOS SUR MER,9,176100000,3
27,43,CEUTA,12,66330000,2
27,43,CEUTA,11,66780000,1
27,43,BARCELONA,13,82311429,7
27,43,BARCELONA,10,97860000,1
26,43,CARTAGENA,15,8300000,6
26,43,CARTAGENA,14,24881250,16
26,43,CARTAGENA,10,54000000,2
26,43,CARTAGENA,9,51960000,1
194,42,TUZLA,9,153900000,1
194,42,TUZLA,8,154428000,5
194,42,ISKENDERUN,10,923220000,3
194,42,ISKENDERUN,9,923340000,3
194,42,GEMLIK,11,127950000,4
193,42,TUZLA,9,151854545,11
193,42,TUZLA,8,151932000,15
193,42,ISKENDERUN,10,925322857,21
193,42,ISKENDERUN,9,925860000,6
193,42,GEMLIK,12,125706000,10
193,42,GEMLIK,11,126840000,11
192,42,TUZLA,9,149073333,9
192,42,TUZLA,8,148720000,3
192,42,ISKENDERUN,10,927852000,5
192,42,ISKENDERUN,9,927480000,2
192,42,GEMLIK,12,124530000,2
192,42,GEMLIK,11,123606667,9
190,42,ISKENDERUN,13,142560000,3
190,42,HAIFA,11,171060000,1
190,42,GEMLIK,10,137100000,7
189,42,ISKENDERUN,13,143678571,14
189,42,HAIFA,11,172620000,25
189,42,GEMLIK,11,135300000,12
189,42,GEMLIK,10,136320000,5
187,42,HAIFA,7,237570000,4
187,42,GEMLIK,14,96600000,1
187,42,GEMLIK,13,97195385,13
177,42,NEMRUT,6,90400000,3
176,42,NEMRUT,6,93684324,37
176,42,BARCELONA,13,329160000,15
175,42,NEMRUT,6,97567500,16
175,42,BARCELONA,13,327053333,9
174,42,PORT SAID,11,210960000,1
174,42,PORT SAID,10,211168421,19
174,42,PIRAEUS,16,14512000,15
174,42,PIRAEUS,9,22020000,1
173,42,TUZLA,5,217902857,7
173,42,TUZLA,4,216206250,16
173,42,TUZLA,3,218040000,1
173,42,GIBRALTAR,13,418464000,15
173,42,GEMLIK,11,124495000,12
172,42,VALLETTA,14,124140000,18
172,42,TUZLA,9,161410714,28
172,42,TUZLA,5,222640000,6
172,42,TUZLA,4,223140000,2
172,42,PIRAEUS,17,11830909,11
172,42,PIRAEUS,16,12720000,1
172,42,NEMRUT,9,76620000,4
172,42,LIVORNO,19,194220000,9
172,42,LIVORNO,18,218400000,1
172,42,GIBRALTAR,13,430260000,4
172,42,GEMLIK,11,124590000,16
172,42,GEMLIK,10,122273333,9
172,42,GEMLIK,9,140965000,24
172,42,CEUTA,13,438630000,16
172,42,BARCELONA,10,381660000,1
171,42,VALENCIA,17,246000000,1
171,42,LIVORNO,19,193380000,5
171,42,LIVORNO,18,217800000,8
171,42,GIBRALTAR,13,417780000,1
171,42,FOS SUR MER,16,237535385,13
171,42,BARCELONA,10,381420000,1
170,42,VALLETTA,15,114960000,9
155,42,TUZLA,9,226603636,22
154,42,TUZLA,9,229970000,24
153,42,TUZLA,9,233606400,25
152,42,TUZLA,9,235440000,3
151,42,GEMLIK,12,180834545,11
151,42,GEMLIK,11,185736000,5
150,42,LIVORNO,16,180330000,2
150,42,GEMLIK,12,183936000,15
150,42,GEMLIK,11,190877143,21
149,42,GEMLIK,12,189242857,21
149,42,GEMLIK,11,195940000,6
148,42,GEMLIK,12,189133846,13
148,42,GEMLIK,11,198420000,12
146,42,LIVORNO,18,165975000,4
145,42,LIVORNO,18,164809091,11
144,42,LIVORNO,18,163000000,12
143,42,LIVORNO,18,161438182,11
142,42,LIVORNO,18,160170000,4
125,42,MARSAXLOKK,16,29040000,1
125,42,MARSAXLOKK,15,28860000,1
125,42,MARSAXLOKK,14,27765000,12
124,42,VALLETTA,8,35234118,17
124,42,VALLETTA,7,37884490,49
124,42,TARRAGONA,14,206328000,15
124,42,PALMA DE MALLORCA,12,220920000,10
124,42,PALMA DE MALLORCA,11,222310000,12
124,42,GIBRALTAR,14,325812000,15
124,42,GIBRALTAR,13,325320000,1
124,42,BARCELONA,12,607767273,11
124,42,BARCELONA,11,608271429,7
124,42,AUGUSTA,13,3471000,20
124,42,AUGUSTA,12,4064000,30
124,42,AUGUSTA,11,4460000,3
124,42,AUGUSTA,8,5208333,36
124,42,AUGUSTA,7,6651818,22
116,42,PALMA DE MALLORCA,10,192480000,20
116,42,ISKENDERUN,13,326020000,6
116,42,ISKENDERUN,12,325740000,1
116,42,AUGUSTA,14,27210000,4
116,42,AUGUSTA,12,29220000,11
116,42,ALEXANDRIA,15,219180000,4
115,42,TARRAGONA,12,180540000,2
115,42,PALMA DE MALLORCA,11,189787059,17
115,42,PALMA DE MALLORCA,10,191160000,2
115,42,ISKENDERUN,13,327783529,17
115,42,ISKENDERUN,12,328980000,2
115,42,AUGUSTA,14,28655294,17
115,42,AUGUSTA,12,31213636,22
115,42,ALEXANDRIA,15,220560000,19
114,42,TARRAGONA,12,178957500,16
114,42,ISKENDERUN,12,329820000,8
114,42,AUGUSTA,14,30818182,11
114,42,AUGUSTA,12,33240000,7
114,42,ALEXANDRIA,16,223740000,2
114,42,ALEXANDRIA,15,222720000,12
113,42,TARRAGONA,13,175260000,1
113,42,TARRAGONA,12,176468000,15
113,42,LIVORNO,19,93330000,12
113,42,GIBRALTAR,13,258660000,7
113,42,GIBRALTAR,10,351124615,13
113,42,BARCELONA,10,202476000,20
112,42,VALLETTA,14,25581818,11
112,42,LIVORNO,19,91570000,12
112,42,ISKENDERUN,18,227745000,8
112,42,GIBRALTAR,14,256746000,10
112,42,GIBRALTAR,13,257046667,9
112,42,GIBRALTAR,10,348904615,13
112,42,GIBRALTAR,9,347362500,8
112,42,GEMLIK,10,329580000,1
112,42,BARCELONA,11,184740000,2
112,42,BARCELONA,10,199489565,23
111,42,VALLETTA,14,26736000,5
111,42,VALLETTA,13,27600000,6
111,42,ISKENDERUN,18,229625455,11
111,42,GIBRALTAR,13,255240000,3
111,42,GIBRALTAR,12,259486667,9
111,42,GIBRALTAR,10,343965000,4
111,42,GIBRALTAR,9,345480000,17
111,42,GIBRALTAR,8,285480000,22
111,42,GENOVA,14,118980000,7
111,42,GEMLIK,11,330780000,1
111,42,GEMLIK,10,332490000,6
111,42,BARCELONA,11,182682000,20
111,42,BARCELONA,10,196581818,22
110,42,VALENCIA,17,130080000,4
110,42,PORT SAID,19,227220000,5
110,42,PIRAEUS,15,141180000,2
110,42,PIRAEUS,14,141540000,4
110,42,ISKENDERUN,18,231240000,14
110,42,ISKENDERUN,13,335310000,8
110,42,GIBRALTAR,12,258872000,15
110,42,GIBRALTAR,11,281180000,6
110,42,GIBRALTAR,10,329142857,14
110,42,GIBRALTAR,9,292680000,6
110,42,GIBRALTAR,8,283650000,6
110,42,GENOVA,15,116700000,2
110,42,GENOVA,14,117363158,19
110,42,GEMLIK,10,334425714,21
110,42,CEUTA,12,281076000,15
110,42,CEUTA,10,330893333,9
110,42,CEUTA,9,331020000,1
110,42,BARCELONA,11,180720000,5
110,42,BARCELONA,10,194070000,12
109,42,VALENCIA,17,128787692,13
109,42,PORT SAID,19,228390000,8
109,42,PORT SAID,18,229290000,2
109,42,PIRAEUS,14,142860000,18
109,42,PIRAEUS,13,155100000,1
109,42,MARSAXLOKK,13,31186667,9
109,42,MARSAXLOKK,12,44382857,7
109,42,ISKENDERUN,18,232756364,11
109,42,ISKENDERUN,13,337460000,12
109,42,GIBRALTAR,12,268938857,35
109,42,GENOVA,14,115860000,3
109,42,GEMLIK,10,337534286,21
109,42,CEUTA,12,278808000,15
109,42,CEUTA,11,327840000,1
109,42,CEUTA,10,328720909,22
109,42,CEUTA,9,327900000,2
108,42,VALENCIA,17,128334545,22
108,42,PORT SAID,18,229830000,4
108,42,PIRAEUS,15,145500000,10
108,42,PIRAEUS,14,147940000,12
108,42,PIRAEUS,13,156480000,1
108,42,MARSAXLOKK,13,37597500,24
108,42,MARSAXLOKK,12,45720000,13
108,42,ISKENDERUN,13,339540000,13
108,42,GIBRALTAR,16,201060000,3
108,42,GIBRALTAR,12,252288750,16
108,42,GEMLIK,10,340020000,12
108,42,CEUTA,13,277080000,3
108,42,CEUTA,12,276120000,14
108,42,CEUTA,10,325632000,10
108,42,CEUTA,9,325352000,15
108,42,BARCELONA,13,158137500,16
108,42,ALEXANDRIA,12,608844000,10
107,42,VALENCIA,17,126788571,14
107,42,VALENCIA,16,127812000,10
107,42,TARRAGONA,16,135000000,15
107,42,TARRAGONA,14,153180000,5
107,42,PIRAEUS,15,146820000,10
107,42,PIRAEUS,14,158820000,1
107,42,PIRAEUS,13,159980000,15
107,42,ISKENDERUN,13,341760000,17
107,42,ISKENDERUN,11,439200000,8
107,42,ISKENDERUN,10,439500000,2
107,42,GIBRALTAR,16,199800000,11
107,42,GIBRALTAR,13,244550000,18
107,42,GIBRALTAR,12,253750000,18
107,42,GENOVA,16,120090000,6
107,42,GENOVA,15,118704000,10
107,42,FOS SUR MER,20,103560000,12
107,42,CEUTA,13,273300000,14
107,42,CEUTA,12,274560000,7
107,42,CEUTA,10,321780000,8
107,42,CEUTA,9,322832308,13
107,42,CEUTA,8,323280000,1
107,42,BARCELONA,13,156756000,15
107,42,BARCELONA,12,155953846,26
107,42,AUGUSTA,13,53860000,18
107,42,ALEXANDRIA,12,610863750,16
106,42,VALLETTA,18,27600000,1
106,42,VALLETTA,17,27204000,10
106,42,VALENCIA,20,116377500,16
106,42,VALENCIA,19,117420000,1
106,42,VALENCIA,17,126540000,9
106,42,VALENCIA,16,127140000,1
106,42,TARRAGONA,16,133080000,17
106,42,TARRAGONA,14,151832000,15
106,42,PIRAEUS,13,161870769,13
106,42,MARSAXLOKK,20,28050000,2
106,42,MARSAXLOKK,16,33060000,7
106,42,MARSAXLOKK,14,35752500,8
106,42,ISKENDERUN,11,441323333,18
106,42,ISKENDERUN,10,442620000,4
106,42,GIBRALTAR,16,197607692,13
106,42,GIBRALTAR,15,198000000,1
106,42,GIBRALTAR,13,239340000,16
106,42,GIBRALTAR,12,271539000,20
106,42,GENOVA,15,117840000,3
106,42,FOS SUR MER,20,102060000,13
106,42,CEUTA,13,272340000,2
106,42,CEUTA,12,271613333,9
106,42,CEUTA,10,319140000,3
106,42,CEUTA,9,318834000,10
106,42,CEUTA,8,319905000,4
106,42,CAGLIARI,12,67165714,7
106,42,BARCELONA,12,153840000,5
106,42,AUGUSTA,13,56460000,14
106,42,AUGUSTA,12,55200000,4
106,42,ALEXANDRIA,12,613295294,17
106,42,ALEXANDRIA,10,366866667,18
105,42,VALLETTA,18,28590000,4
105,42,VALLETTA,17,29510000,6
105,42,VALENCIA,20,114411429,7
105,42,VALENCIA,19,114805714,14
105,42,TARRAGONA,14,150360000,3
105,42,TARRAGONA,13,149211429,14
105,42,MARSAXLOKK,20,29130000,10
105,42,MARSAXLOKK,16,34260000,11
105,42,MARSAXLOKK,14,51644516,31
105,42,MARSAXLOKK,11,47440000,9
105,42,MARSAXLOKK,10,47880000,2
105,42,ISKENDERUN,10,444255000,20
105,42,GIBRALTAR,16,196440000,4
105,42,GIBRALTAR,14,236400000,1
105,42,GIBRALTAR,13,237376364,11
105,42,GIBRALTAR,12,257522727,22
105,42,GIBRALTAR,11,243081818,11
105,42,FOS SUR MER,20,101100000,3
105,42,FOS SUR MER,19,100284000,10
105,42,CAGLIARI,12,65274545,22
105,42,AUGUSTA,13,58011429,7
105,42,ALEXANDRIA,10,369990000,24
104,42,VALLETTA,17,30180000,1
104,42,TARRAGONA,14,148080000,1
104,42,TARRAGONA,13,147780000,2
104,42,MARSAXLOKK,20,30390000,4
104,42,MARSAXLOKK,15,70700000,3
104,42,MARSAXLOKK,14,61525714,7
104,42,MARSAXLOKK,11,50237143,14
104,42,MARSAXLOKK,10,50065000,12
104,42,FOS SUR MER,19,99420000,2
104,42,CAGLIARI,12,63405000,4
104,42,ALEXANDRIA,10,372673846,13
104,42,ALEXANDRIA,9,372780000,1
103,42,MARSAXLOKK,11,51990000,2
57,42,GEMLIK,8,505140000,1
57,42,GEMLIK,7,504615000,4
56,42,GEMLIK,7,506850000,4
54,42,GIBRALTAR,13,122656364,11
54,42,GEMLIK,9,514780000,3
54,42,GEMLIK,8,516660000,1
53,42,GIBRALTAR,13,120300000,7
53,42,GIBRALTAR,12,121200000,5
53,42,GEMLIK,8,519480000,1
52,42,GIBRALTAR,12,118481250,16
52,42,GEMLIK,8,522940000,3
51,42,GIBRALTAR,13,115830000,6
51,42,GIBRALTAR,12,116030000,12
51,42,GEMLIK,8,526002857,7
51,42,GEMLIK,7,525600000,1
50,42,GIBRALTAR,13,113283529,17
50,42,GIBRALTAR,12,113160000,1
50,42,ALEXANDRIA,10,537900000,2
49,42,PIRAEUS,11,302220000,1
49,42,ISKENDERUN,11,602280000,1
49,42,GIBRALTAR,13,111240000,15
49,42,ALEXANDRIA,12,754680000,3
49,42,ALEXANDRIA,11,754148571,7
49,42,ALEXANDRIA,10,540540000,4
48,42,ISKENDERUN,13,476736000,5
48,42,GIBRALTAR,14,108465000,8
48,42,GIBRALTAR,13,109640000,6
48,42,ALEXANDRIA,12,757440000,2
48,42,ALEXANDRIA,11,756432000,15
47,42,ISKENDERUN,13,477960000,1
47,42,GIBRALTAR,14,106792000,15
47,42,GIBRALTAR,13,126460000,6
47,42,GIBRALTAR,12,127350000,2
47,42,ALEXANDRIA,12,759111429,14
46,42,ISKENDERUN,13,482100000,1
46,42,GIBRALTAR,15,105342857,7
46,42,GIBRALTAR,14,104205000,8
46,42,GIBRALTAR,13,123547500,8
46,42,ALEXANDRIA,12,761564000,15
45,42,ISKENDERUN,13,484320000,1
45,42,GIBRALTAR,16,79000000,3
45,42,GIBRALTAR,14,103560000,1
45,42,GIBRALTAR,13,121215000,4
45,42,ALEXANDRIA,12,764078824,17
44,42,ISKENDERUN,14,485660000,3
44,42,ISKENDERUN,13,485100000,1
44,42,GIBRALTAR,16,77526667,9
44,42,GIBRALTAR,13,118155789,19
44,42,CEUTA,10,109500000,1
44,42,ALEXANDRIA,13,767025000,8
44,42,ALEXANDRIA,12,766002857,7
43,42,ISKENDERUN,14,488700000,1
43,42,GIBRALTAR,16,76230000,4
43,42,GIBRALTAR,15,75075000,4
43,42,GIBRALTAR,14,94320000,1
43,42,GIBRALTAR,13,102855000,20
43,42,GIBRALTAR,12,109206667,9
43,42,ALEXANDRIA,13,768240000,2
43,42,ALEXANDRIA,12,768285000,4
42,42,GIBRALTAR,15,73662857,7
42,42,GIBRALTAR,14,93037500,16
42,42,GIBRALTAR,13,114720000,1
42,42,GIBRALTAR,12,91440000,6
42,42,CEUTA,10,103920000,14
41,42,GIBRALTAR,16,71080000,3
41,42,GIBRALTAR,15,71985000,4
41,42,GIBRALTAR,14,90969231,13
41,42,GIBRALTAR,13,90000000,2
41,42,GIBRALTAR,12,98412000,5
41,42,CEUTA,10,101788421,19
40,42,GIBRALTAR,16,69997500,8
40,42,GIBRALTAR,14,87980000,3
40,42,GIBRALTAR,13,89016000,10
40,42,GIBRALTAR,12,86820000,11
39,42,GIBRALTAR,12,84951429,7
39,42,GIBRALTAR,10,134520000,1
35,42,GIBRALTAR,12,82980000,2
28,42,LIVORNO,8,309210000,4
28,42,CEUTA,10,77438571,14
27,42,VALENCIA,10,84550000,6
27,42,VALENCIA,9,85480000,6
27,42,TARRAGONA,13,74460000,1
27,42,LIVORNO,8,310500000,1
27,42,FOS SUR MER,12,135540000,1
27,42,FOS SUR MER,10,178900000,9
27,42,FOS SUR MER,9,178956000,5
27,42,CEUTA,10,75060000,6
27,42,BARCELONA,13,83865000,12
26,42,VALENCIA,9,87702000,20
26,42,GIBRALTAR,16,49680000,1
26,42,FOS SUR MER,10,180698182,11
26,42,FOS SUR MER,9,181815000,8
26,42,CARTAGENA,10,54360000,1
26,42,CARTAGENA,9,54600000,1
26,42,BARCELONA,13,85550000,12
25,42,CARTAGENA,15,10300000,3
25,42,CARTAGENA,14,37770000,14
25,42,CARTAGENA,13,57300000,1
25,42,CARTAGENA,10,57588750,16
25,42,CARTAGENA,9,55626000,10
245,41,TUZLA,9,330084000,5
245,41,TUZLA,8,330480000,1
244,41,TUZLA,10,503220000,1
244,41,TUZLA,9,328580000,15
244,41,TUZLA,8,503100000,1
194,41,TUZLA,9,156273750,16
194,41,TUZLA,8,155040000,2
194,41,ISKENDERUN,10,922380000,7
194,41,GEMLIK,12,129006000,10
193,41,TUZLA,9,157710000,2
193,41,ISKENDERUN,10,921043636,11
193,41,ISKENDERUN,9,919980000,1
193,41,GEMLIK,12,130440000,8
190,41,ISKENDERUN,13,141336000,15
190,41,HAIFA,11,169260000,7
190,41,HAIFA,10,169590000,12
190,41,HAIFA,9,169800000,4
190,41,GEMLIK,10,138960000,18
189,41,GEMLIK,13,101580000,1
188,41,HAIFA,7,229236000,5
188,41,GEMLIK,14,100928571,7
188,41,GEMLIK,13,99347143,14
175,41,PORT SAID,11,206940000,4
175,41,PORT SAID,10,206910000,2
175,41,PIRAEUS,16,16646667,9
175,41,PIRAEUS,10,26560000,3
175,41,NEMRUT,6,100626000,20
175,41,BARCELONA,13,325700000,6
174,41,PORT SAID,11,208160000,6
174,41,PORT SAID,10,208697143,7
174,41,PIRAEUS,16,15720000,3
174,41,NEMRUT,6,104895652,46
174,41,BARCELONA,13,323727273,11
173,41,NEMRUT,6,107880000,3
173,41,GIBRALTAR,13,408720000,3
173,41,BARCELONA,13,322260000,2
172,41,VALLETTA,14,122880000,3
